symbol,side,start,end,bars,gross_contribution,cost,net_contribution
BTC,short,2025-02-18 20:00:00+00:00,2025-02-20 04:00:00+00:00,9,-0.006278077812943991,0.000685787136338695,-0.006963864949282686
BTC,long,2025-02-20 12:00:00+00:00,2025-02-22 08:00:00+00:00,12,-0.005856085214772666,0.0003404798287306848,-0.006196565043503351
BTC,short,2025-02-24 00:00:00+00:00,2025-02-24 12:00:00+00:00,4,-2.7608513831357085e-05,2.90753798253189e-05,-5.668389365667599e-05
BTC,short,2025-02-24 20:00:00+00:00,2025-03-01 12:00:00+00:00,29,0.042567577500552595,0.0004112955716417296,0.04215628192891086
BTC,short,2025-03-05 04:00:00+00:00,2025-03-05 12:00:00+00:00,3,-0.001968036082679069,0.00010253820308331514,-0.002070574285762384
BTC,short,2025-03-08 04:00:00+00:00,2025-03-13 04:00:00+00:00,31,0.007224606101920568,0.00033940275236316015,0.006885203349557408
BTC,short,2025-03-14 00:00:00+00:00,2025-03-14 16:00:00+00:00,5,-0.002865053869578994,6.421997002707939e-05,-0.0029292738396060735
BTC,short,2025-03-28 20:00:00+00:00,2025-04-01 12:00:00+00:00,23,-0.000147758155086579,0.00013904168082716365,-0.00028679983591374265
BTC,short,2025-04-07 00:00:00+00:00,2025-04-08 04:00:00+00:00,8,-0.006970663057502546,0.00030250189363509615,-0.007273164951137642
BTC,short,2025-04-09 04:00:00+00:00,2025-04-10 20:00:00+00:00,11,-0.01113966307773134,0.0004487715946774383,-0.011588434672408778
BTC,long,2025-04-25 20:00:00+00:00,2025-05-04 16:00:00+00:00,54,-0.001335985128539578,0.0006753645263460244,-0.0020113496548856023
BTC,long,2025-05-07 04:00:00+00:00,2025-05-07 04:00:00+00:00,1,-0.00023717273733791708,6.143642917244796e-05,-0.00029860916651036504
BTC,long,2025-05-07 12:00:00+00:00,2025-05-13 00:00:00+00:00,34,0.019032945354365016,0.0005996483560237103,0.018433296998341304
BTC,long,2025-05-13 20:00:00+00:00,2025-05-15 08:00:00+00:00,10,-0.0022627933046255426,9.071693980906263e-05,-0.0023535102444346054
BTC,long,2025-05-19 00:00:00+00:00,2025-05-19 08:00:00+00:00,3,-8.442257150820042e-05,8.760298773371125e-05,-0.00017202555924191167
BTC,long,2025-05-21 00:00:00+00:00,2025-05-24 04:00:00+00:00,20,0.005816174402252045,0.0006262192928077325,0.0051899551094443126
BTC,long,2025-05-24 16:00:00+00:00,2025-05-25 12:00:00+00:00,6,-0.00151628528437999,8.421703314571108e-05,-0.0016005023175257012
BTC,long,2025-05-27 00:00:00+00:00,2025-05-28 12:00:00+00:00,10,0.00012031509658585152,8.466389273553427e-05,3.565120385031724e-05
BTC,long,2025-06-09 20:00:00+00:00,2025-06-12 12:00:00+00:00,17,-0.0018829574463266829,0.0003208805223500482,-0.002203837968676731
BTC,long,2025-06-17 00:00:00+00:00,2025-06-17 12:00:00+00:00,4,-0.002872465576798286,0.00012872443500379176,-0.003001190011802078
BTC,long,2025-06-25 04:00:00+00:00,2025-07-01 20:00:00+00:00,41,0.003050265639151052,0.0012416740248988169,0.001808591614252235
BTC,long,2025-07-02 16:00:00+00:00,2025-07-08 04:00:00+00:00,34,0.00017057464883321176,0.000706529860061896,-0.0005359552112286841
BTC,long,2025-07-10 00:00:00+00:00,2025-07-15 08:00:00+00:00,33,0.023628995719969063,0.0005097721617934573,0.023119223558175608
BTC,long,2025-08-11 08:00:00+00:00,2025-08-14 20:00:00+00:00,22,-0.013279477600089573,0.0004117004293981378,-0.013691178029487711
BTC,long,2025-08-15 20:00:00+00:00,2025-08-18 04:00:00+00:00,15,-0.00027204759202230247,3.349369184975397e-05,-0.00030554128387205644
BTC,short,2025-09-01 00:00:00+00:00,2025-09-01 08:00:00+00:00,3,-0.0029094413964695183,0.0003827679132170393,-0.0032922093096865576
BTC,short,2025-09-01 16:00:00+00:00,2025-09-02 04:00:00+00:00,4,-0.0027230285524880594,0.00034005593643266017,-0.0030630844889207197
BTC,long,2025-09-02 20:00:00+00:00,2025-09-03 20:00:00+00:00,7,0.0010296648897583135,9.14782970374164e-05,0.000938186592720897
BTC,long,2025-09-04 12:00:00+00:00,2025-09-04 12:00:00+00:00,1,0.00035180407754243286,9.769276193131227e-05,0.0002541113156111206
BTC,long,2025-09-05 12:00:00+00:00,2025-09-05 16:00:00+00:00,2,-0.002865925056761594,0.00015646553177490883,-0.003022390588536503
BTC,short,2025-09-08 00:00:00+00:00,2025-09-08 08:00:00+00:00,3,-1.2939446943078555e-05,0.00010209988024120837,-0.00011503932718428693
BTC,long,2025-09-08 16:00:00+00:00,2025-09-08 20:00:00+00:00,2,-0.00018401653950762202,0.0001654292034065383,-0.0003494457429141603
BTC,short,2025-09-10 00:00:00+00:00,2025-09-10 12:00:00+00:00,4,-0.0006449131378013229,6.960613409985736e-05,-0.0007145192719011802
BTC,long,2025-09-17 08:00:00+00:00,2025-09-17 16:00:00+00:00,3,-0.004372898778999735,0.0007524979036943913,-0.005125396682694126
BTC,long,2025-09-18 04:00:00+00:00,2025-09-21 16:00:00+00:00,22,-0.01044508232800295,0.0006962798940465559,-0.011141362222049507
BTC,short,2025-09-22 16:00:00+00:00,2025-09-24 08:00:00+00:00,11,0.0008460583519582139,0.0002611795715491566,0.0005848787804090573
BTC,short,2025-09-26 00:00:00+00:00,2025-09-28 16:00:00+00:00,17,-0.002881346157507422,0.0004076348645537692,-0.0032889810220611913
BTC,long,2025-09-29 20:00:00+00:00,2025-10-10 20:00:00+00:00,67,0.028045823784545298,0.0011197608961863855,0.02692606288835891
BTC,short,2025-10-11 16:00:00+00:00,2025-10-25 00:00:00+00:00,81,0.010110468031709433,0.0010857686684589015,0.009024699363250531
BTC,long,2025-10-25 20:00:00+00:00,2025-10-29 16:00:00+00:00,24,0.0001616362727288505,0.0001357236416471024,2.5912631081748117e-05
BTC,short,2025-10-30 20:00:00+00:00,2025-10-31 04:00:00+00:00,3,-0.0051025602925324764,0.00034915492972471514,-0.005451715222257191
BTC,short,2025-10-31 12:00:00+00:00,2025-10-31 12:00:00+00:00,1,-0.0028621700930730226,0.0003480642598163535,-0.0032102343528893763
BTC,short,2025-11-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,1,0.0003691823604730447,0.00020997173766932318,0.00015921062280372153
BTC,short,2025-11-01 08:00:00+00:00,2025-11-01 12:00:00+00:00,2,0.00021602268336960189,0.00021041811177900728,5.604571590594608e-06
BTC,short,2025-11-01 20:00:00+00:00,2025-11-25 00:00:00+00:00,140,0.060213163749908566,0.0020649593214070745,0.05814820442850149
BTC,short,2025-11-25 16:00:00+00:00,2025-11-26 20:00:00+00:00,8,-0.00175824201948964,6.882601069101583e-05,-0.001827068030180656
BTC,short,2025-12-09 00:00:00+00:00,2025-12-09 20:00:00+00:00,6,-0.0030064822637547663,8.484371730991077e-05,-0.003091325981064677
BTC,short,2025-12-11 12:00:00+00:00,2025-12-12 08:00:00+00:00,6,-0.004543670574108552,0.0001879441962563716,-0.004731614770364923
BTC,short,2025-12-13 00:00:00+00:00,2025-12-17 16:00:00+00:00,29,0.0003585867430223454,0.0004223667176287767,-6.377997460643129e-05
BTC,short,2025-12-18 04:00:00+00:00,2025-12-19 08:00:00+00:00,8,-0.0014053168723091813,0.00010032839543378278,-0.001505645267742964
BTC,short,2025-12-24 08:00:00+00:00,2025-12-26 08:00:00+00:00,13,-0.004089786842417531,0.00026859346715431493,-0.004358380309571846
BTC,short,2025-12-26 20:00:00+00:00,2025-12-29 04:00:00+00:00,15,-0.0028365894826322693,0.00013480156222062863,-0.0029713910448528977
BTC,short,2025-12-29 16:00:00+00:00,2025-12-30 20:00:00+00:00,8,-0.00825254321944131,0.0005698699543134593,-0.008822413173754769
BTC,short,2026-01-01 00:00:00+00:00,2026-01-02 12:00:00+00:00,10,-0.00635728413782822,0.00040511336607954517,-0.006762397503907765
BTC,long,2026-01-14 04:00:00+00:00,2026-01-14 04:00:00+00:00,1,0.0013121628917023903,0.0003789886352392873,0.000933174256463103
BTC,long,2026-01-14 20:00:00+00:00,2026-01-16 04:00:00+00:00,9,-0.005655912728593738,0.0003863755127096883,-0.006042288241303427
BTC,long,2026-01-16 12:00:00+00:00,2026-01-16 12:00:00+00:00,1,-0.0009227847928463408,0.0003817382200423107,-0.0013045230128886517
BTC,long,2026-01-16 20:00:00+00:00,2026-01-20 04:00:00+00:00,21,-0.002754000504848241,0.00046791362555956577,-0.0032219141304078067
BTC,short,2026-01-21 04:00:00+00:00,2026-01-21 04:00:00+00:00,1,-0.001505806254066482,0.0001507507951405648,-0.0016565570492070468
BTC,short,2026-01-21 12:00:00+00:00,2026-01-21 16:00:00+00:00,2,-0.002494841413051754,0.00020140159739354634,-0.0026962430104453005
BTC,short,2026-01-25 16:00:00+00:00,2026-01-25 16:00:00+00:00,1,0.00033991575189952305,0.00020711561429943802,0.00013280013760008503
BTC,short,2026-01-26 00:00:00+00:00,2026-01-28 04:00:00+00:00,14,-0.009290700457801386,0.0004719488614813667,-0.009762649319282753
BTC,short,2026-01-29 20:00:00+00:00,2026-02-10 08:00:00+00:00,70,0.07057586243628543,0.001024407004352181,0.06955145543193325
BTC,short,2026-02-11 20:00:00+00:00,2026-02-12 20:00:00+00:00,7,0.0005361032192011873,5.6778497831801964e-05,0.0004793247213693853
BTC,short,2026-02-19 00:00:00+00:00,2026-02-20 12:00:00+00:00,10,-0.0019029717046752854,0.00014519662263852694,-0.0020481683273138123
BTC,short,2026-02-20 20:00:00+00:00,2026-02-21 08:00:00+00:00,4,-0.00020844290506933922,3.547048711340918e-05,-0.00024391339218274842
BTC,short,2026-02-23 08:00:00+00:00,2026-02-23 16:00:00+00:00,3,0.00013817791197288,0.0001666000318546577,-2.8422119881777716e-05
BTC,short,2026-02-24 00:00:00+00:00,2026-02-25 20:00:00+00:00,12,-0.0074152991908592435,0.00021089880971252996,-0.007626198000571773
BTC,short,2026-02-27 00:00:00+00:00,2026-02-27 12:00:00+00:00,4,0.00013634079901891696,6.21541746713177e-06,0.00013012538155178518
BTC,short,2026-02-28 04:00:00+00:00,2026-03-01 04:00:00+00:00,7,-0.0003610301134410062,8.06090115308704e-05,-0.00044163912497187656
BTC,short,2026-03-22 16:00:00+00:00,2026-03-23 16:00:00+00:00,7,-0.004876546871744948,0.00019420230025890263,-0.005070749172003851
BTC,short,2026-03-24 20:00:00+00:00,2026-03-25 12:00:00+00:00,5,-0.0038394469829078383,0.0001534956367661518,-0.00399294261967399
BTC,short,2026-03-26 12:00:00+00:00,2026-04-01 08:00:00+00:00,36,-0.0029726238128346327,0.0005143844199471315,-0.003487008232781764
BTC,short,2026-04-02 12:00:00+00:00,2026-04-04 16:00:00+00:00,14,-0.00043496607403412796,9.86880357035989e-05,-0.0005336541097377269
BTC,long,2026-04-06 20:00:00+00:00,2026-04-07 16:00:00+00:00,6,-0.00797779273111368,0.0004719800268226151,-0.008449772757936295
BTC,long,2026-04-08 04:00:00+00:00,2026-04-12 12:00:00+00:00,27,-0.0008226185040903472,0.0006802822726792184,-0.0015029007767695655
BTC,long,2026-04-13 12:00:00+00:00,2026-04-29 20:00:00+00:00,99,0.03058475760828017,0.0013256292184713118,0.029259128389808858
BTC,long,2026-05-01 08:00:00+00:00,2026-05-13 16:00:00+00:00,75,0.010506184624556852,0.0009313302349745356,0.009574854389582317
BTC,long,2026-05-15 00:00:00+00:00,2026-05-15 16:00:00+00:00,5,-0.0027582207041405306,0.00010432662709037755,-0.002862547331230908
BTC,short,2026-05-22 12:00:00+00:00,2026-05-25 16:00:00+00:00,20,0.00012370057017389272,0.00061910552691055,-0.0004954049567366573
BTC,short,2026-05-26 04:00:00+00:00,2026-06-17 16:00:00+00:00,136,0.08491662988738986,0.0014556511385647552,0.0834609787488251
BTC,short,2026-06-18 00:00:00+00:00,2026-07-01 00:00:00+00:00,79,0.03531667682775865,0.0007910971105972207,0.03452557971716143
ETH,short,2021-12-13 20:00:00+00:00,2021-12-14 12:00:00+00:00,5,-0.0003054365298690355,2.1962866163062214e-05,-0.0003273993960320977
ETH,short,2021-12-14 20:00:00+00:00,2021-12-15 04:00:00+00:00,3,-0.00040064324744928,2.1982508030153828e-05,-0.0004226257554794338
ETH,long,2021-12-16 04:00:00+00:00,2021-12-17 04:00:00+00:00,7,-0.0005636642622104775,3.9725741546457096e-05,-0.0006033900037569345
ETH,short,2021-12-20 12:00:00+00:00,2021-12-21 16:00:00+00:00,8,-0.000971468876226061,0.00014035215590340472,-0.0011118210321294656
ETH,short,2021-12-22 16:00:00+00:00,2021-12-22 16:00:00+00:00,1,0.0003700993036255348,7.036790960697785e-05,0.00029973139401855695
ETH,long,2021-12-24 04:00:00+00:00,2021-12-24 04:00:00+00:00,1,-0.00011020073560829241,2.3963211148278414e-05,-0.00013416394675657084
ETH,short,2021-12-25 12:00:00+00:00,2021-12-26 00:00:00+00:00,4,-0.0010313544458634058,0.00012093883674442669,-0.0011522932826078325
ETH,short,2021-12-26 12:00:00+00:00,2021-12-26 12:00:00+00:00,1,8.578938818854752e-05,5.1609871583328256e-05,3.417951660521927e-05
ETH,short,2021-12-27 16:00:00+00:00,2021-12-30 20:00:00+00:00,20,0.013700796440645912,0.00023994791867538756,0.013460848521970523
ETH,short,2022-02-11 08:00:00+00:00,2022-02-15 16:00:00+00:00,27,-0.0008771335126627224,8.647749194144974e-05,-0.0009636110046041721
ETH,short,2022-02-16 20:00:00+00:00,2022-02-23 16:00:00+00:00,42,0.011796364101705127,0.0001781594349795153,0.011618204666725612
ETH,short,2022-02-24 04:00:00+00:00,2022-02-24 16:00:00+00:00,4,0.003150020966360753,4.988796524273771e-05,0.003100133001118015
ETH,short,2022-03-04 04:00:00+00:00,2022-03-09 12:00:00+00:00,33,-0.002005473973054984,0.00012984415543235573,-0.00213531812848734
ETH,short,2022-03-10 16:00:00+00:00,2022-03-16 16:00:00+00:00,37,-0.010172293526519882,0.0003736666815642995,-0.010545960208084182
ETH,long,2022-03-22 08:00:00+00:00,2022-04-01 12:00:00+00:00,62,0.018182905113946574,0.0004896179182952395,0.017693287195651334
ETH,long,2022-04-02 04:00:00+00:00,2022-04-04 16:00:00+00:00,16,-8.096795993515972e-05,7.556842562864187e-05,-0.0001565363855638016
ETH,long,2022-04-05 04:00:00+00:00,2022-04-05 16:00:00+00:00,4,-0.001336348544422894,6.394382434864212e-05,-0.0014002923687715361
ETH,short,2022-04-11 04:00:00+00:00,2022-04-13 00:00:00+00:00,12,0.003160647573286852,0.00017625162634815603,0.002984395946938696
ETH,short,2022-04-16 12:00:00+00:00,2022-04-17 16:00:00+00:00,8,-0.002925145583719622,0.0002230825462789356,-0.003148228129998558
ETH,short,2022-04-18 00:00:00+00:00,2022-04-18 20:00:00+00:00,6,0.0006475359971614414,0.0002937595164378586,0.0003537764807235828
ETH,short,2022-04-22 20:00:00+00:00,2022-04-29 00:00:00+00:00,38,0.00034028051919397946,0.0005329987426969938,-0.0001927182235030143
ETH,short,2022-04-29 20:00:00+00:00,2022-05-02 20:00:00+00:00,19,0.0015162355810815868,0.0003871788407247781,0.0011290567403568087
ETH,short,2022-05-04 00:00:00+00:00,2022-05-04 12:00:00+00:00,4,-0.00169153641494323,4.9216930127481096e-05,-0.001740753345070711
ETH,short,2022-05-05 20:00:00+00:00,2022-05-05 20:00:00+00:00,1,4.064742217809437e-06,1.412681273101411e-06,2.6520609447080257e-06
ETH,short,2022-05-09 00:00:00+00:00,2022-05-11 12:00:00+00:00,16,0.008767023613851815,0.00015927403000047082,0.008607749583851345
ETH,short,2022-05-24 04:00:00+00:00,2022-05-28 20:00:00+00:00,29,0.018111123640963706,0.0005571743632974773,0.01755394927766623
ETH,short,2022-06-03 08:00:00+00:00,2022-06-05 20:00:00+00:00,16,-0.008172472975258553,0.0003091379875846833,-0.008481610962843236
ETH,short,2022-06-07 08:00:00+00:00,2022-06-07 20:00:00+00:00,4,-0.0029076044934454905,8.9584514161637e-05,-0.0029971890076071275
ETH,short,2022-06-08 04:00:00+00:00,2022-06-12 04:00:00+00:00,25,0.03921534042625068,0.00040711627456027914,0.038808224151690406
ETH,short,2022-07-04 08:00:00+00:00,2022-07-04 12:00:00+00:00,2,-4.849572230685672e-05,9.574142047817322e-07,-4.945313651163845e-05
ETH,short,2022-07-12 08:00:00+00:00,2022-07-13 20:00:00+00:00,10,-0.0017767752707342822,0.00016717023291857572,-0.001943945503652858
ETH,short,2022-07-25 12:00:00+00:00,2022-07-27 12:00:00+00:00,13,0.0010409889125885118,1.8792944155121245e-05,0.0010221959684333906
ETH,short,2022-08-02 12:00:00+00:00,2022-08-05 08:00:00+00:00,18,-0.0027234152592934048,0.00011051752135641176,-0.0028339327806498164
ETH,short,2022-08-07 12:00:00+00:00,2022-08-08 08:00:00+00:00,6,-0.0004685769515222188,2.2141991739085545e-05,-0.0004907189432613044
ETH,long,2022-08-09 00:00:00+00:00,2022-08-09 00:00:00+00:00,1,-0.00043677403234246705,0.00013623141060039,-0.000573005442942857
ETH,short,2022-08-09 16:00:00+00:00,2022-08-09 20:00:00+00:00,2,0.00030573454901318463,3.456406674768362e-05,0.000271170482265501
ETH,short,2022-08-10 08:00:00+00:00,2022-08-10 08:00:00+00:00,1,-0.0002792544863540885,2.7907805450699734e-05,-0.0003071622918047882
ETH,long,2022-08-15 00:00:00+00:00,2022-08-15 00:00:00+00:00,1,8.290450291378044e-05,3.763644632878199e-05,4.526805658499845e-05
ETH,short,2022-08-21 00:00:00+00:00,2022-08-21 00:00:00+00:00,1,-0.001374153245052382,0.0001801551112736786,-0.0015543083563260606
ETH,short,2022-08-21 12:00:00+00:00,2022-08-21 16:00:00+00:00,2,-0.004127069810669526,0.00018153593531636673,-0.004308605745985893
ETH,short,2022-08-22 12:00:00+00:00,2022-08-22 12:00:00+00:00,1,-0.0015478168147440325,0.0001814966733499667,-0.0017293134880939991
ETH,short,2022-08-23 12:00:00+00:00,2022-08-23 12:00:00+00:00,1,-0.0014356648776853484,0.00013551847363687795,-0.0015711833513222264
ETH,short,2022-08-27 00:00:00+00:00,2022-08-29 20:00:00+00:00,18,-0.0010121757073566606,0.00015258372254876683,-0.0011647594299054275
ETH,short,2022-09-01 20:00:00+00:00,2022-09-02 00:00:00+00:00,2,-0.0013348237499152898,4.431343540489581e-05,-0.0013791371853201855
ETH,short,2022-09-03 20:00:00+00:00,2022-09-06 08:00:00+00:00,16,-0.0012207666119320925,8.619981562774863e-05,-0.0013069664275598412
ETH,short,2022-09-07 08:00:00+00:00,2022-09-08 00:00:00+00:00,5,-0.005962317773815394,0.00011870835383350654,-0.0060810261276489
ETH,long,2022-09-09 12:00:00+00:00,2022-09-09 12:00:00+00:00,1,-0.0009052971439726825,0.0002239999454304944,-0.001129297089403177
ETH,short,2022-09-14 00:00:00+00:00,2022-09-15 16:00:00+00:00,11,0.00055669848027473,4.00668894728868e-05,0.0005166315908018432
ETH,short,2022-09-20 08:00:00+00:00,2022-09-21 16:00:00+00:00,9,-0.0001411499683527831,1.8532288056983494e-05,-0.0001596822564097666
ETH,short,2022-09-23 12:00:00+00:00,2022-09-27 04:00:00+00:00,23,-0.003637165101099603,0.0001320471245218986,-0.0037692122256215016
ETH,short,2022-09-28 00:00:00+00:00,2022-10-01 04:00:00+00:00,20,-0.010878112730285298,0.0003411616026703441,-0.011219274332955642
ETH,short,2022-10-01 16:00:00+00:00,2022-10-04 08:00:00+00:00,17,-0.003981380191611104,0.0003070945842755175,-0.004288474775886622
ETH,short,2022-10-08 20:00:00+00:00,2022-10-14 12:00:00+00:00,35,0.00011164620444847962,0.0004147882624084802,-0.0003031420579600006
ETH,long,2022-10-19 08:00:00+00:00,2022-10-19 08:00:00+00:00,1,-0.0011370752856270788,0.00024395000976956438,-0.0013810252953966433
ETH,short,2022-10-21 04:00:00+00:00,2022-10-22 00:00:00+00:00,6,-0.00046969014598895496,2.9262251982350108e-05,-0.0004989523979713051
ETH,long,2022-10-22 20:00:00+00:00,2022-10-22 20:00:00+00:00,1,-0.0010480569518661498,0.00037826528934532507,-0.0014263222412114749
ETH,long,2022-10-23 16:00:00+00:00,2022-11-03 00:00:00+00:00,63,0.05553272455564113,0.0005537252237240576,0.05497899933191707
ETH,long,2022-11-04 20:00:00+00:00,2022-11-07 04:00:00+00:00,15,-0.0038311537951767824,0.0001420879019254504,-0.0039732416971022325
ETH,short,2022-11-09 08:00:00+00:00,2022-11-10 16:00:00+00:00,9,-0.0008014923168817769,0.00016942286100235727,-0.0009709151778841342
ETH,short,2022-11-11 08:00:00+00:00,2022-11-12 12:00:00+00:00,8,-0.0011375570891783682,5.775077499180594e-05,-0.0011953078641701743
ETH,short,2022-11-13 00:00:00+00:00,2022-11-23 12:00:00+00:00,64,0.010767704558632175,0.0002844335238236875,0.010483271034808487
ETH,short,2022-12-07 12:00:00+00:00,2022-12-10 00:00:00+00:00,16,-0.006911027699863051,0.0002141808756469807,-0.007125208575510032
ETH,short,2022-12-12 12:00:00+00:00,2022-12-13 00:00:00+00:00,4,-0.0040649847317856935,0.00017357735422530827,-0.004238562086011002
ETH,long,2022-12-13 20:00:00+00:00,2022-12-15 16:00:00+00:00,12,-0.00686641109379286,0.00022543134711100796,-0.007091842440903868
ETH,short,2022-12-16 00:00:00+00:00,2022-12-20 16:00:00+00:00,29,0.004718485804162389,0.000419363245072449,0.00429912255908994
ETH,short,2022-12-23 00:00:00+00:00,2022-12-23 16:00:00+00:00,5,-0.0009227461907441627,4.262092502069878e-05,-0.0009653671157648614
ETH,short,2022-12-28 08:00:00+00:00,2023-01-02 12:00:00+00:00,32,-0.002545908508873907,0.0001803714209449252,-0.002726279929818832
ETH,long,2023-01-09 04:00:00+00:00,2023-01-22 12:00:00+00:00,81,0.06707440929365392,0.0006515617482185923,0.06642284754543533
ETH,long,2023-02-02 08:00:00+00:00,2023-02-03 04:00:00+00:00,6,-0.0012864728732541548,7.298662240882555e-05,-0.0013594594956629804
ETH,long,2023-02-04 20:00:00+00:00,2023-02-05 16:00:00+00:00,6,-0.0011799700646175789,7.472411939981753e-05,-0.0012546941840173964
ETH,long,2023-02-08 04:00:00+00:00,2023-02-08 20:00:00+00:00,5,-0.002471133029384731,0.00014013590723931644,-0.0026112689366240473
ETH,long,2023-02-16 04:00:00+00:00,2023-02-22 16:00:00+00:00,40,-0.0019337400557902801,0.00034767307063104263,-0.0022814131264213226
ETH,long,2023-02-27 08:00:00+00:00,2023-03-01 20:00:00+00:00,16,-0.0017584384029281877,0.00010073773273702559,-0.0018591761356652134
ETH,short,2023-03-04 12:00:00+00:00,2023-03-07 08:00:00+00:00,18,-0.00043155207072617045,0.00028546570960157253,-0.000717017780327743
ETH,short,2023-03-07 16:00:00+00:00,2023-03-08 04:00:00+00:00,4,7.37910526260173e-05,0.00015557211383701111,-8.178106121099382e-05
ETH,long,2023-03-12 00:00:00+00:00,2023-03-25 00:00:00+00:00,79,0.01451614344955558,0.0006711643712654226,0.013844979078290158
ETH,long,2023-03-29 00:00:00+00:00,2023-04-07 12:00:00+00:00,58,0.007390746385690549,0.0009509445818254258,0.006439801803865123
ETH,long,2023-04-12 08:00:00+00:00,2023-04-19 08:00:00+00:00,43,0.022043616691631136,0.000590061253659844,0.021453555437971294
ETH,long,2023-05-04 04:00:00+00:00,2023-05-06 20:00:00+00:00,17,-0.009250629662450839,0.00037722762989494653,-0.009627857292345785
ETH,short,2023-05-17 12:00:00+00:00,2023-05-17 16:00:00+00:00,2,0.00033909971831799855,7.684445373674244e-05,0.0002622552645812561
ETH,short,2023-05-19 00:00:00+00:00,2023-05-19 00:00:00+00:00,1,-0.0005254971997848505,0.00016500045945172035,-0.0006904976592365709
ETH,long,2023-05-23 00:00:00+00:00,2023-05-24 08:00:00+00:00,9,-0.0022305509254272144,0.0002984711337446333,-0.0025290220591718477
ETH,long,2023-05-26 20:00:00+00:00,2023-05-31 20:00:00+00:00,31,0.00673277656281707,0.00043797949758994165,0.006294797065227129
ETH,long,2023-06-03 00:00:00+00:00,2023-06-04 04:00:00+00:00,8,-0.0012147949264948625,0.000260928825757433,-0.0014757237522522956
ETH,long,2023-06-04 12:00:00+00:00,2023-06-04 12:00:00+00:00,1,0.00020506879510305927,0.0002615040027755207,-5.6435207672461446e-05
ETH,long,2023-06-04 20:00:00+00:00,2023-06-04 20:00:00+00:00,1,0.0004829365503727808,0.00035169993055771776,0.00013123661981506306
ETH,short,2023-06-05 20:00:00+00:00,2023-06-06 20:00:00+00:00,7,-0.015335245636007565,0.00032072848310056774,-0.015655974119108133
ETH,short,2023-06-09 12:00:00+00:00,2023-06-17 00:00:00+00:00,46,0.013527644065613818,0.0006675451657926674,0.01286009889982115
ETH,long,2023-06-21 08:00:00+00:00,2023-06-26 20:00:00+00:00,34,0.006009704823260962,0.0003596438686670791,0.005650060954593883
ETH,long,2023-06-28 00:00:00+00:00,2023-06-28 00:00:00+00:00,1,-0.00045636843699977276,0.00014857964504587308,-0.0006049480820456458
ETH,long,2023-07-01 00:00:00+00:00,2023-07-05 16:00:00+00:00,29,-0.0030694913048841042,0.0006076612422578822,-0.0036771525471419866
ETH,short,2023-07-07 00:00:00+00:00,2023-07-07 08:00:00+00:00,3,0.0017785712210699612,0.0003860588193004722,0.001392512401769489
ETH,short,2023-07-07 16:00:00+00:00,2023-07-07 16:00:00+00:00,1,-0.0023099398232928293,0.00038488221366943275,-0.002694822036962262
ETH,long,2023-07-13 20:00:00+00:00,2023-07-16 08:00:00+00:00,16,0.005106985774791368,0.00048823708288336877,0.004618748691907999
ETH,long,2023-07-30 04:00:00+00:00,2023-07-30 20:00:00+00:00,5,-0.0009335921599141788,7.929690959948815e-05,-0.0010128890695136668
ETH,short,2023-08-01 04:00:00+00:00,2023-08-08 20:00:00+00:00,47,-0.007313114544806875,0.0016574551783147767,-0.008970569723121652
ETH,long,2023-08-09 12:00:00+00:00,2023-08-09 12:00:00+00:00,1,1.3455393947326606e-05,9.277942639817793e-05,-7.932403245085132e-05
ETH,short,2023-08-14 04:00:00+00:00,2023-08-23 20:00:00+00:00,59,0.04187968459120865,0.0006340072307587478,0.0412456773604499
ETH,short,2023-08-28 16:00:00+00:00,2023-08-29 16:00:00+00:00,7,-0.0017331498438017015,6.499539774901115e-05,-0.0017981452415507127
ETH,short,2023-09-02 00:00:00+00:00,2023-09-08 00:00:00+00:00,37,-0.002771732174234935,0.00024311637619700577,-0.0030148485504319406
ETH,short,2023-09-08 16:00:00+00:00,2023-09-12 16:00:00+00:00,25,0.0010647882264049995,0.0006286984264388363,0.00043608979996616315
ETH,short,2023-09-21 00:00:00+00:00,2023-09-28 08:00:00+00:00,45,-0.001336685778141035,0.000996453487986176,-0.002333139266127211
ETH,short,2023-10-05 20:00:00+00:00,2023-10-06 20:00:00+00:00,7,-0.00798576165171655,0.0004930491644511636,-0.008478810816167713
ETH,short,2023-10-08 16:00:00+00:00,2023-10-17 00:00:00+00:00,51,0.005063347439631592,0.000973772509496015,0.0040895749301355765
ETH,short,2023-10-18 00:00:00+00:00,2023-10-20 04:00:00+00:00,14,-0.005824384134253107,0.00029110192438389483,-0.006115486058637002
ETH,long,2023-10-22 00:00:00+00:00,2023-10-22 00:00:00+00:00,1,-0.0011358677047390625,0.0003002481979153664,-0.001436115902654429
ETH,long,2023-10-23 08:00:00+00:00,2023-11-13 04:00:00+00:00,126,0.06190942012746679,0.0015307961445323733,0.060378623982934414
ETH,long,2023-11-13 12:00:00+00:00,2023-11-13 16:00:00+00:00,2,0.0007348706689834705,2.6049614458136655e-05,0.0007088210545253338
ETH,long,2023-11-22 16:00:00+00:00,2023-11-27 12:00:00+00:00,30,0.0031132278989534174,0.00062099604256272,0.002492231856390697
