scenario,lookback,entry_z,exit_z,target_vol,max_gross,fee,lag_bars,offset_hours,side,include_funding,use_trend_filter,trend_horizon_days,trend_required,turnover,active_share,mean_active_gross,realised_full_vol,dev_cagr,dev_max_dd,dev_sharpe,dev_calmar,dev_multiple,oos_cagr,oos_max_dd,oos_sharpe,oos_calmar,oos_multiple,full_cagr,full_max_dd,full_sharpe,full_calmar,full_multiple
lb90_e1.50_x0.25,90,1.5,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,312.9556469816008,0.3772930546682486,0.5081968775140236,0.1765665412954555,0.2682137931849944,-0.14349869036618634,1.4669031603503202,1.869102724913757,1.8122929067098397,0.20477067920340986,-0.18339077687245542,1.118520318907291,1.116581120902409,1.5930642276232652,0.23610263016829824,-0.18339077687245653,1.288148030208554,1.287429140084299,2.8870989996548255
lb90_e1.50_x0.50,90,1.5,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,341.1641659840642,0.33284658209363877,0.5053835512782939,0.16465348072674788,0.3047980802358914,-0.11526734760195034,1.7733595436240428,2.6442707894037993,1.9459652043792979,0.2705278497141923,-0.09155597468627585,1.4764760621753092,2.9547809483889877,1.819386157780224,0.2875583287959176,-0.11526734760195034,1.6168273289384698,2.494707606085768,3.5404621563696606
lb180_e0.75_x0.00,180,0.75,0.0,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,117.32586936886737,0.5457698275075294,0.44002047954198553,0.17092699713731388,0.08720359008260292,-0.14521014957198142,0.5660705313332098,0.6005337115872582,1.2327192604239539,0.09285003468813402,-0.19624256407238194,0.6140108181032484,0.4731391231409272,1.2484990876871578,0.09002161096305428,-0.19624256407238216,0.5895519971250551,0.4587262268436866,1.5390488720136903
lb180_e0.75_x0.25,180,0.75,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,421.2773913964821,0.5319886830336771,0.49793104618926787,0.19681327694273554,0.4094114121913961,-0.09215531261465482,1.934579378790446,4.442624093776773,2.3602146248463574,0.2562534340895939,-0.1506403383996654,1.2058729451802217,1.701094386881456,1.768720655100519,0.33067254267050816,-0.15064033839966517,1.5495828489631045,2.195112850803601,4.17456035743609
lb180_e0.75_x0.50,180,0.75,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,501.6944521484525,0.46609473396002554,0.49827140955927296,0.18393291719942118,0.3721976675912335,-0.0949881380527442,1.8704236455800665,3.918359441729059,2.207348420243484,0.38056646985544784,-0.14264662989774457,1.790398782071735,2.6678966767616927,2.239212817491446,0.3763734178082787,-0.14264662989774368,1.8284785663388048,2.6385019967038983,4.942722875278718
lb180_e1.00_x0.00,180,1.0,0.0,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,116.05111721055057,0.5425755224970339,0.4404201920575261,0.17043734271082464,0.08595638663316962,-0.14521014957198208,0.5616333964110024,0.591944756523787,1.2291835862517113,0.09285003468813402,-0.19624256407238194,0.6140108181032484,0.4731391231409272,1.2484990876871578,0.08939587124849502,-0.19624256407238172,0.5873893558938393,0.4555376234052997,1.5346345860352908
lb180_e1.00_x0.25,180,1.0,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,340.11747090163,0.46828511453865107,0.49657052675675634,0.18546310053527976,0.37992590912207613,-0.10092568678469738,1.8963045545055754,3.7644124229004654,2.238589505716484,0.3297229053379491,-0.13933275319685767,1.57552391542077,2.366442188019473,2.0387337835866783,0.3546055917752544,-0.13933275319685812,1.7288984135350831,2.545026805536852,4.563888052886791
lb180_e1.00_x0.50,180,1.0,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,385.7115209138515,0.4210094003833166,0.4987379297902585,0.1779217794854345,0.3573632103973152,-0.10537075284232289,1.8552176460602363,3.391483886729694,2.148117703576181,0.4061352466956851,-0.1358770441265037,1.952921455033956,2.9889908873611257,2.3443209945128354,0.3815206747359856,-0.1358770441265046,1.90515043064026,2.807837609278439,5.035877431178344
lb180_e1.25_x0.00,180,1.25,0.0,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,116.91280318050079,0.5423017249247056,0.4404331896307788,0.17024125924118377,0.08507097802118357,-0.14521014957198197,0.5578117035941684,0.5858473272835045,1.2266772574578515,0.0927024882433305,-0.19624256407238194,0.6131871445513243,0.47238726563488126,1.2480777861978996,0.0888779588605142,-0.1962425640723815,0.585081719966413,0.45289847939274136,1.5309886358673082
lb180_e1.25_x0.25,180,1.25,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,288.5963722881462,0.4270329469745368,0.5028434787779253,0.17675934843637345,0.3671871263798532,-0.08803135456905697,1.9271563942391565,4.1710948124944505,2.187234225211986,0.31267380964922653,-0.14442406560088528,1.5731830439369705,2.164970279352875,1.9740202972021879,0.3396681318254624,-0.1444240656008846,1.742425843136277,2.351880418351704,4.317644755303768
lb180_e1.25_x0.50,180,1.25,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,315.45601887078817,0.3840467281190107,0.5075278618059711,0.169127369618053,0.3582619180601492,-0.10379326408986478,1.942263696159617,3.451687556043753,2.1516785430034013,0.36507124840150373,-0.10273320909441641,1.878823554827218,3.553585560302968,2.1769178695431313,0.36166046324471046,-0.10379326408986478,1.9095553872004514,3.4844309639552606,4.684027469776626
lb180_e1.50_x0.00,180,1.5,0.0,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,167.48520120468913,0.6854978552523501,0.4745161288024776,0.21920997160556158,0.07897037553862662,-0.1452101495719812,0.5253425795398943,0.5438350953524824,1.2094916658262929,0.11706547463600692,-0.25810258030628286,0.5584450399637065,0.453561814442493,1.3188035847700166,0.09784227670220202,-0.25810258030628186,0.5351323597929931,0.3790829079899,1.5950819446411753
lb180_e1.50_x0.25,180,1.5,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,238.03817176886102,0.3555717805968787,0.5030940172247435,0.16493247298372601,0.37774252008972153,-0.07233678384088749,2.0691877666813028,5.2219977172417105,2.2297365269036415,0.25355126762625724,-0.1451890272556996,1.4232105724415773,1.746352823066412,1.7592261164372631,0.3142146642470456,-0.1451890272556995,1.7387316306190568,2.16417638568283,3.9226107309029987
lb180_e1.50_x0.50,180,1.5,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,250.38263154395543,0.32180341334306833,0.5112947639684094,0.15679656122467384,0.3675150193273382,-0.08197795974725774,2.0470285648455797,4.483095462004737,2.188547131166658,0.23147162496549467,-0.11620807517907183,1.4239630658748834,1.9918721191174233,1.6827906007587836,0.29774902533033387,-0.11620807517907217,1.7401479814069742,2.5622059815680975,3.682866541644846
lb360_e0.75_x0.00,360,0.75,0.0,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,95.7204742166785,0.5034224696541024,0.4210432879832573,0.15576213945173004,0.0828477971166266,-0.14613314716892967,0.6021605794705431,0.5669336404618364,1.220397624988976,0.10252126490168245,-0.16661261749967915,0.6882586205660787,0.6153271369251484,1.2763004740933808,0.09263486922267616,-0.1666126174996797,0.6463637375464857,0.5559895199585004,1.5575940673558644
lb360_e0.75_x0.25,360,0.75,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,344.1723976235762,0.5143743725472301,0.4910089975156385,0.18634734173572373,0.22632163467913236,-0.150180982098851,1.2541787615024365,1.5069926399213758,1.6661850665058955,0.34734149170199435,-0.11943991515219543,1.609664958341495,2.9080855529694327,2.106928991750934,0.28537500722072484,-0.150180982098851,1.440181901833611,1.900207358032107,3.510533622243732
lb360_e0.75_x0.50,360,0.75,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,407.1487259985728,0.441544218307931,0.4859893104060622,0.16710172377603133,0.17647099358745555,-0.08315820589283718,1.1321357176877496,2.1221116027306675,1.5018347381862316,0.3691554509898267,-0.11437244183335593,1.842070722132136,3.2276608339594364,2.1932351680983637,0.26910911882668787,-0.11437244183335604,1.5094814349089294,2.3529192392236205,3.293876764461837
lb360_e1.00_x0.00,360,1.0,0.0,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,95.6925188374644,0.5025098110796751,0.4212327211149479,0.15480014337326678,0.08511416327628352,-0.14613314716893078,0.622216846032529,0.5824425527350824,1.226799430843862,0.10252126490168245,-0.16661261749967915,0.6882586205660787,0.6153271369251484,1.2763004740933808,0.09377832250420104,-0.16661261749967937,0.6561673106357293,0.5628524652665127,1.5657646952035096
lb360_e1.00_x0.25,360,1.0,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,291.7467917195602,0.478141827142466,0.49121544597752465,0.17933663666001093,0.3117855984870599,-0.09706720206334007,1.691790110487589,3.212059190534902,1.9721479896812522,0.3248722397979764,-0.108103691290521,1.580012510314701,3.0051909969004234,2.0201945220536563,0.3183090992283264,-0.10810369129052089,1.6305110392351692,2.944479466227417,3.9841225654332
lb360_e1.00_x0.50,360,1.0,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,319.28408273297055,0.4052204070457242,0.48472306136820936,0.1612177929132778,0.21533420532891268,-0.10306600269067856,1.3851381248200838,2.0892845332827465,1.6290792114755888,0.3565274127676894,-0.1154790821421049,1.850637031745172,3.087376572052747,2.1430194606355975,0.2839528766235928,-0.11547908214210478,1.6307864020057665,2.458911790398279,3.4911484531090804
lb360_e1.25_x0.00,360,1.25,0.0,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,95.69328959113582,0.5022360135073469,0.42135233800858624,0.15478797513858283,0.0842228562627565,-0.1461331471689301,0.6167821912229484,0.5763432725184161,1.2242793561672058,0.10252126490168245,-0.16661261749967915,0.6882586205660787,0.6153271369251484,1.2763004740933808,0.09332877249328075,-0.16661261749967937,0.6535501919227413,0.5601542901963014,1.5625483226989436
lb360_e1.25_x0.25,360,1.25,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,241.85709698751637,0.42082686866843116,0.4965359044157333,0.17503124921317728,0.19795889439894632,-0.14302615355955173,1.2082551455258574,1.3840747966176847,1.5714215616462635,0.3995057662710373,-0.09706559249080837,1.8739552143811433,4.115832974582301,2.31679055160914,0.2947616350789608,-0.14302615355955173,1.5630411205082697,2.060893254437071,3.6406546266169397
lb360_e1.25_x0.50,360,1.25,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,256.72461290517015,0.36551975905813633,0.4864982980058088,0.15822302320151613,0.15127412826836473,-0.12362193146954226,1.0641792158387422,1.2236835848632195,1.4226347866386886,0.3748076651954786,-0.1093396266350547,1.9252916085711087,3.4279215754639667,2.215937726469143,0.2580249515091928,-0.12362193146954226,1.52950881493102,2.087210161190246,3.152470094700043
lb360_e1.50_x0.00,360,1.5,0.0,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,96.19301063599664,0.5009582915031486,0.42159811701037386,0.1547625935967279,0.08388190901120218,-0.14613314716892956,0.6148369950260181,0.5740101451057843,1.2233161870791207,0.10140231468238436,-0.1666126174996797,0.6819261223662476,0.6086112576832862,1.273065083596391,0.09260219924638058,-0.16661261749967993,0.6493353774523083,0.5557934365118444,1.5573611239686973
lb360_e1.50_x0.25,360,1.5,0.25,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,192.12573620386502,0.36962672264305924,0.49223992540955186,0.16038646452141447,0.2669762066713608,-0.11138539408800407,1.7335031602170539,2.3968690765723424,1.8078705982623784,0.3584607429726807,-0.11285571488636947,1.8218831070935764,3.1762746205063914,2.150662183379418,0.31189624625146495,-0.11285571488636992,1.7725366565065623,2.7636725935013686,3.88811892812642
lb360_e1.50_x0.50,360,1.5,0.5,0.24,1.0,0.0005,1,0,both,True,True,"30,60,120",2,200.24462707768487,0.3213470840558547,0.4867171788940921,0.15070219937356624,0.20003384438552385,-0.12212311157758193,1.4017607712097417,1.6379687824973823,1.5782414814049397,0.30255406499469606,-0.1201122735350344,1.697475613406257,2.518927134506758,1.9361995270879242,0.25021551231049566,-0.12212311157758193,1.5568003668231931,2.048879275005531,3.055790409926788
