date_utc,risk20_return,risk20_equity_growth_of_1,risk20_drawdown,risk20_btc_end_position,risk20_eth_end_position,risk20_mean_gross_exposure,risk24_return,risk24_equity_growth_of_1,risk24_drawdown,risk24_btc_end_position,risk24_eth_end_position,risk24_mean_gross_exposure,benchmark_return,benchmark_equity_growth_of_1
2022-11-20 00:00:00+00:00,0.0031690269958075667,1.1591574118998258,-0.010772906702362195,0.0,-0.16681330524089755,0.1685932696559906,0.003794869012858415,1.1900017907774263,-0.013141342393031108,0.0,-0.20017596628907705,0.20231192358718866,-0.011471334791281484,0.5313115571998968
2022-11-21 00:00:00+00:00,0.013601977449886782,1.1749242448773562,0.0,-0.11082181464055206,-0.09872686554953125,0.19029215569548294,0.016334833816235017,1.2094402722707975,0.0,-0.13298617756866246,-0.11847223865943746,0.2283505868345795,-0.06534767007506503,0.49659158485292887
2022-11-22 00:00:00+00:00,-0.0064748763598402315,1.1673167556595967,-0.0064748763598402315,-0.08157947132837731,-0.0873461897623915,0.20182445552454428,-0.007772326139756536,1.2000401080281529,-0.007772326139756647,-0.09789536559405275,-0.10481542771486978,0.2421893466294531,0.030073767701611853,0.5115259648183711
2022-11-23 00:00:00+00:00,-0.005366423978267476,1.1610524390317916,-0.011806553406354059,-0.018335589418558014,0.0,0.09095147694295204,-0.0064029142640951164,1.1923563541029731,-0.014125474865946286,-0.012016079505837558,0.0,0.10747733436547043,0.027824527744551686,0.5257589332185184
2022-11-24 00:00:00+00:00,-9.263478296972494e-05,1.1609448851910853,-0.01189809449181145,-0.013758655818820442,0.0,0.015132019503159217,-5.31164006810636e-05,1.192293020425114,-0.014177840972244504,-0.006460277186214604,0.0,0.00814213235552024,0.017856308242673258,0.5351470467914073
2022-11-25 00:00:00+00:00,3.803207887553839e-05,1.160989038338529,-0.01186051492220408,0.0,0.0,0.00816275381865781,6.232194510014111e-06,1.1923004510271302,-0.014171697136797223,0.0,0.0,0.001549867951217602,-0.0037657927565567517,0.5331317939189075
2022-11-26 00:00:00+00:00,0.0,1.160989038338529,-0.01186051492220408,0.0,0.0,0.0,0.0,1.1923004510271302,-0.014171697136797223,0.0,0.0,0.0,0.003485924760398662,0.5349902512398852
2022-11-27 00:00:00+00:00,0.0,1.160989038338529,-0.01186051492220408,0.0,0.0,0.0,0.0,1.1923004510271302,-0.014171697136797223,0.0,0.0,0.0,0.003819727565214981,0.5370337682496674
2022-11-28 00:00:00+00:00,-0.00012590112056787284,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.010291290576739694,-0.00011039715199279154,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0090167566500289,-0.027504396327072245,0.5222629786467075
2022-11-29 00:00:00+00:00,0.0,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.0,0.0,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0,0.026712509785708383,0.5362139335745209
2022-11-30 00:00:00+00:00,0.0,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.0,0.0,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0,0.04846176658172441,0.5621998080612776
2022-12-01 00:00:00+00:00,0.0,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.0,0.0,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0,-0.0074097110051079,0.5580340699564164
2022-12-02 00:00:00+00:00,0.0,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.0,0.0,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0,0.005634636434864948,0.5611783890588887
2022-12-03 00:00:00+00:00,0.0,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.0,0.0,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0,-0.009695178782170522,0.5557376642482723
2022-12-04 00:00:00+00:00,0.0,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.0,0.0,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0,0.00902803492388271,0.5607548832896228
2022-12-05 00:00:00+00:00,0.0,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.0,0.0,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0,-0.015398364298760625,0.5521201753144201
2022-12-06 00:00:00+00:00,0.0,1.1608428685176353,-0.011984922790652663,0.0,0.0,0.0,0.0,1.192168824453017,-0.014280529773787243,0.0,0.0,0.0,0.0007459928982336272,0.5525320530441762
2022-12-07 00:00:00+00:00,-0.0008625861549877989,1.1598415415311356,-0.012837170917172624,-0.060463660570233724,-0.10587955194699115,0.07423722079029751,-0.0010351283855758453,1.1909347766624272,-0.015300875977633188,-0.07255639268428045,-0.12705546233638934,0.08908466494835703,-0.012428471872740099,0.5456649239641294
2022-12-08 00:00:00+00:00,-0.006152968814434612,1.1527050726964088,-0.018911153019288363,0.0,-0.14695359086281246,0.16533959116483296,-0.007381257119912221,1.1821441808628366,-0.022569193397794618,0.0,-0.17634430903537493,0.19840750939779953,0.035099248476167855,0.5648173527150756
2022-12-09 00:00:00+00:00,0.0008434891519772947,1.1536773669206575,-0.018083615219734117,0.0,-0.05864528568259406,0.07449216916829778,0.0006822615946482369,1.1829507124367762,-0.021902329897023898,0.0,-0.045892099308715496,0.06487415458755817,-0.009961762701789167,0.5591907762774753
2022-12-10 00:00:00+00:00,0.00021371978124862245,1.1539239305951472,-0.017873760264774496,0.0,0.0,0.009765993472764311,0.00016718293236239745,1.1831484816057216,-0.021738808660399123,0.0,0.0,0.007639763138587923,0.0025644229763270854,0.5606247779523114
2022-12-11 00:00:00+00:00,0.0,1.1539239305951472,-0.017873760264774496,0.0,0.0,0.0,0.0,1.1831484816057216,-0.021738808660399123,0.0,0.0,0.0,0.0007879264151389176,0.5610665090238414
2022-12-12 00:00:00+00:00,-0.0011117710426902239,1.1526410313836442,-0.018965659778378385,0.0,-0.14414377788754887,0.07218272155101317,-0.001334211478079217,1.1815699113212912,-0.02304401597044392,0.0,-0.17297253346505861,0.08661926586121578,-0.011349519302523814,0.5546986738496756
2022-12-13 00:00:00+00:00,-0.0038982915289906828,1.1481477006150342,-0.022790017636513338,0.0,0.17391522060424305,0.053012632584181374,-0.004677048727880773,1.1760436512706438,-0.027613286712744878,0.0,0.20869826472509176,0.06361515910101766,0.04460926899943196,0.579443376205064
2022-12-14 00:00:00+00:00,-0.0011289033873576049,1.146851552786623,-0.023893193295763226,0.0,0.18067177683173588,0.17731169733199534,-0.0013574909791415068,1.1744471826229672,-0.02893329290426938,0.0,0.21680613219808312,0.21277403679839435,-0.001689338984777633,0.5784644999201697
2022-12-15 00:00:00+00:00,-0.003309121115391389,1.1430564820970774,-0.02712324894070539,0.0,0.0,0.12980544915998124,-0.003970417044635521,1.169784137511057,-0.03278883270960031,0.0,0.0,0.15576653899197754,-0.02229912785096233,0.5655652460792069
2022-12-16 00:00:00+00:00,0.009344689967592856,1.153737990537722,-0.01803201732537718,-0.10853196538419951,-0.2718560137883332,0.2256324274342809,0.011216786476112572,1.1829053564046619,-0.021939831568792312,-0.1302383584610394,-0.3262272165459997,0.2707589129211371,-0.046475122272060854,0.5392805321148476
2022-12-17 00:00:00+00:00,0.006591392202014434,1.1613427301317203,-0.01155948122174777,-0.15664743567197803,-0.23902388639450312,0.3854593375501807,0.007902882931245525,1.1922537189550713,-0.014210336557966219,-0.18797692280637365,-0.2868286636734038,0.4625512050602169,-0.015477037578248254,0.5309340670540884
2022-12-18 00:00:00+00:00,-0.0018623478931495407,1.159179905945035,-0.013400301339398069,-0.20905035847477327,-0.2104071168849698,0.4152510418820817,-0.0022368696659094134,1.189586802777073,-0.016415419553086674,-0.25086043016972787,-0.25248854026196366,0.49830125025849803,0.004420236359569785,0.5332809211218151
2022-12-19 00:00:00+00:00,0.004838223301688149,1.164788277176827,-0.008626911687899752,-0.2090975192628739,-0.2118914112982795,0.4203219451886317,0.005806756291887538,1.1964944434288451,-0.010703983601973,-0.25091702311544867,-0.25426969355793533,0.504386334226358,-0.01139700810611799,0.5272031141409518
2022-12-20 00:00:00+00:00,-0.012801597333458758,1.149877126673676,-0.021318070771698783,-0.3061770530743068,0.0,0.3974169110325407,-0.015351914401564248,1.1781259631513783,-0.025891571363523935,-0.3674124636891681,0.0,0.47690029323904876,0.03061763176452459,0.54334482495483
2022-12-21 00:00:00+00:00,0.0029167694121767784,1.1532310531045196,-0.018463481256275505,-0.3106986136253636,0.0,0.3104053353074947,0.003500143043926096,1.1822495725461712,-0.022482052523002283,-0.37283833635043623,0.0,0.37248640236899355,-0.008210844410038165,0.5388835051361265
2022-12-22 00:00:00+00:00,0.0016693569604386838,1.1551562073900137,-0.016824946436785893,-0.3776510474439536,0.0,0.3263910605398823,0.002001465057630325,1.1846158037550207,-0.020525584507920636,-0.4531812569327443,0.0,0.3916692726478588,-0.008295859547968853,0.5344130032648
2022-12-23 00:00:00+00:00,-0.005065349743719749,1.1493049371909545,-0.02180507194238379,-0.43825278727087746,0.0,0.41969114475952535,-0.006077976774804483,1.1774157364127313,-0.026478807256796744,-0.5259033447250528,0.0,0.5036293737114302,0.01671410098936943,0.5433452361714001
2022-12-24 00:00:00+00:00,0.00013432393331314074,1.149459316350694,-0.021673676952100207,-0.4507694085166156,0.0,0.44991371421259574,0.00016046021752780248,1.1776046647979168,-0.026322595834441187,-0.5409232902199388,0.0,0.5398964570551149,0.00153843540741061,0.544181137721174
2022-12-25 00:00:00+00:00,0.0013915201373588815,1.1510588121364709,-0.02031231617267082,-0.3427852576573284,0.0,0.43336359928179086,0.001669967503425962,1.1795712263200122,-0.024696586210664506,-0.41134230918879416,0.0,0.520036319138149,-0.00791039460139542,0.5398764501871632
2022-12-26 00:00:00+00:00,-0.001106836796900712,1.1497847778878014,-0.02139667055060135,-0.3424762479900261,0.0,0.3427110405268697,-0.00132882695541503,1.1780037802786463,-0.025992595676616048,-0.4109714975880312,0.0,0.41125324863224355,0.005444365507143667,0.5428157349106814
2022-12-27 00:00:00+00:00,0.003336089841151857,1.153620563204824,-0.018131961924707785,-0.34264797401236796,0.0,0.3424934437739349,0.004003077229269625,1.1827194203874734,-0.02209356881522906,-0.4111775688148416,0.0,0.41099213252872197,-0.007685663196600134,0.5386438359943428
2022-12-28 00:00:00+00:00,0.0020935876622469873,1.156035768982864,-0.016076335114238782,-0.37397619618106326,-0.07349761503394173,0.45811837027795327,0.002511527694855298,1.1856898529670197,-0.019637529730331393,-0.4487714354172759,-0.08819713804073008,0.5497420443335438,-0.009787761394259853,0.5333717186511414
2022-12-29 00:00:00+00:00,-0.0011721908787067914,1.1546806743990035,-0.017229681459561608,-0.45280613914077034,-0.11769439812806269,0.5355229686494735,-0.0014071433815351364,1.1840214173378638,-0.021017040291876787,-0.5433673669689245,-0.1412332777536752,0.6426275623793682,0.002739979034501072,0.5348331459778414
2022-12-30 00:00:00+00:00,0.002811940934184687,1.157927568253258,-0.014466189371956095,-0.48048202916814736,-0.12338534664594335,0.5911298336500824,0.003371488254002575,1.1880133316389059,-0.017716410742352195,-0.5759859982720443,-0.14806241597513198,0.7092570609251435,-0.0038319264878354797,0.5327837046791966
2022-12-31 00:00:00+00:00,-0.001866867478190981,1.155765870933985,-0.01630605039167521,-0.5893404120997253,-0.09192294483288344,0.6285833339951192,-0.002231179710934783,1.185362660397033,-0.019908061957088052,-0.640541827853004,-0.11030753379946011,0.7336880153094952,0.004714256139441986,0.5352953835299751
2023-01-01 00:00:00+00:00,-0.0009604458839667096,1.1546558203604174,-0.017250835196659486,-0.5899295362736445,-0.09238908211561409,0.6816546404539272,-0.0010337576463479436,1.1841372826831522,-0.020921239492163957,-0.6412487768617069,-0.11086689853873688,0.7513189018780458,0.0005071596356447383,0.5355668637416484
2023-01-02 00:00:00+00:00,-0.0060578162399062,1.147661127580336,-0.023204149046959333,-0.4022575015312982,0.0,0.6212441774775074,-0.006700685128071537,1.176202751603482,-0.02748173798190956,-0.48270900183755794,0.0,0.6954930129730088,0.011080078099755308,0.5415009864195469
2023-01-03 00:00:00+00:00,0.0019190798540775766,1.1498635809295832,-0.021329599807848876,-0.33256630417357536,0.0,0.379143283076353,0.002302643026222073,1.178911126666885,-0.02524237558800002,-0.3990795650082904,0.0,0.4549719396916235,-0.006441508507976534,0.5380129032084477
2023-01-04 00:00:00+00:00,-0.004565565001819261,1.1446138040076246,-0.02579778313528258,0.0,0.0,0.1659580890512461,-0.005478211015209178,1.1724528027468257,-0.03058230354321312,0.0,0.0,0.19914970686149527,0.02485605507408417,0.5513857815611648
2023-01-05 00:00:00+00:00,0.0,1.1446138040076246,-0.02579778313528258,0.0,0.0,0.0,0.0,1.1724528027468257,-0.03058230354321312,0.0,0.0,0.0,0.00025007984972713615,0.5515236720345593
2023-01-06 00:00:00+00:00,0.0,1.1446138040076246,-0.02579778313528258,0.0,0.0,0.0,0.0,1.1724528027468257,-0.03058230354321312,0.0,0.0,0.0,0.011315876683751114,0.557764645895472
2023-01-07 00:00:00+00:00,0.0,1.1446138040076246,-0.02579778313528258,0.0,0.0,0.0,0.0,1.1724528027468257,-0.03058230354321312,0.0,0.0,0.0,-0.004028779803542215,0.5555175349549585
2023-01-08 00:00:00+00:00,0.0,1.1446138040076246,-0.02579778313528258,0.0,0.0,0.0,0.0,1.1724528027468257,-0.03058230354321312,0.0,0.0,0.0,-0.0007824101078710566,0.5550828924205101
2023-01-09 00:00:00+00:00,0.01288844381362142,1.1593660947088724,-0.013241832600116132,0.0,0.2661443742109392,0.4788491801975023,0.014422119702337977,1.189362057413382,-0.016601245483348626,0.0,0.2965897956793075,0.5263773295635883,0.03854590700588689,0.5764790659723098
2023-01-10 00:00:00+00:00,0.003659992452195171,1.1636093658648379,-0.00963030515529062,0.4700256885970764,0.26966144595426383,0.4248598073046747,0.004064998280961962,1.1941968121322089,-0.012603731236738303,0.5203149261743563,0.30064296862058537,0.47234905060700144,0.006980543907942671,0.5805032034043393
2023-01-11 00:00:00+00:00,0.004428137428591938,1.1687619880500841,-0.005244812041405589,0.47040642750852646,0.27221239885639315,0.7420349810266046,0.004902442791363093,1.2000512936853152,-0.007763077516721006,0.5210158428596173,0.30346008211161957,0.8237753105652587,0.005261378589264343,0.5835574505297302
2023-01-12 00:00:00+00:00,0.04764466381141674,1.2244472600462935,0.0,0.4118589676095717,0.25875064365456607,0.6781701274446431,0.05569897496079923,1.2668929206439683,0.0,0.494230761131486,0.3105007723854792,0.8033122528532936,0.06724538331509988,0.6227989949769843
2023-01-13 00:00:00+00:00,0.007458538603044129,1.2335798472027404,0.0,0.3406166367419515,0.2515692325855719,0.5914559701320187,0.008946846578543832,1.278227617236413,0.0,0.4087399640903418,0.30188307910268614,0.7097471641584224,0.009368337170432506,0.6286335859513352
2023-01-14 00:00:00+00:00,0.046003359823349355,1.2903286647844403,0.0,0.3994778774679486,0.10303254454211556,0.5256966252414883,0.05526019795119175,1.3488627283915775,0.0,0.4793734529615383,0.12363905345053866,0.6308359502897859,0.07705168512852212,0.6770708630772713
2023-01-15 00:00:00+00:00,0.0027030831727141713,1.2938165304854898,0.0,0.4025709468040997,0.10640439020423591,0.5034310478221686,0.0032341810280338557,1.3532251946371636,0.0,0.4830851361649196,0.12768526824508306,0.6041172573866023,0.008966144744074533,0.6831415784376176
2023-01-16 00:00:00+00:00,0.011009847828713726,1.3080612536044094,0.0,0.3982089205093464,0.10722603104730512,0.5096553872410154,0.01320593302596107,1.371095795926585,0.0,0.4778507046112157,0.12867123725676613,0.6115864646892185,0.023767688463874448,0.6993782746506423
2023-01-17 00:00:00+00:00,-6.060648874184338e-05,1.3079819766047691,-6.060648874184338e-05,0.3939206500070343,0.10597200412639803,0.5002369159840344,-7.81878312644535e-05,1.3709885929198458,-7.81878312644535e-05,0.47270478000844113,0.1271664049516776,0.6002842991808411,-0.0007203767981545095,0.6988744587684507
2023-01-18 00:00:00+00:00,-0.0116647761120936,1.2927246596890207,-0.011724675639713467,0.38790114930706715,0.10440307650159353,0.49626707457626473,-0.013991767157625845,1.3518060397519502,-0.014068861002960675,0.4654813791684806,0.1252836918019122,0.5955204894915177,-0.026160627170637163,0.6805914646135284
2023-01-19 00:00:00+00:00,0.003483256425950376,1.297227551166867,-0.008282259265527392,0.4093124886228238,0.03198691002658513,0.47549038914455166,0.004207453789171645,1.3574937011961297,-0.009920601296325215,0.4726657860702714,0.05320842508811846,0.5693633936354021,0.009500437410910667,0.6870573812254892
2023-01-20 00:00:00+00:00,0.010655083268317211,1.3110496187425051,0.0,0.3641987626899999,0.12582452379998624,0.4898239422251683,0.012799499336931586,1.3748689409244783,0.0,0.4370385152279999,0.15098942855998346,0.5874810118886118,0.025375673296615497,0.7044919248674955
2023-01-21 00:00:00+00:00,0.029299014135024892,1.349462080053761,0.0,0.18282985448153188,0.14469877759456487,0.4109522271652044,0.03519520609172666,1.4232577366494292,0.0,0.2193958253778382,0.17363853311347785,0.4931426725982453,0.059964046687088324,0.7467361115409267
2023-01-22 00:00:00+00:00,-0.008779155384021409,1.337614942768124,-0.00877915538402152,0.3049404560404401,0.0,0.30947861303916036,-0.010533208710646114,1.408266265860259,-0.010533208710646114,0.36592854724852814,0.0,0.37137433564699246,-0.02165910878189803,0.7305624728696902
2023-01-23 00:00:00+00:00,0.0011257227270857761,1.3391207263092877,-0.007663315551676098,0.23795805529086678,0.0,0.29618650880445324,0.001349708016238127,1.4101670141282883,-0.009197717450641463,0.2855496663490401,0.0,0.35542381056534383,-0.0031286163051774674,0.7282768232051193
2023-01-24 00:00:00+00:00,0.002145078259341293,1.341993245065927,-0.00553467570391919,0.2067442852707413,0.0,0.22727197118353235,0.002573700235096732,1.4137963613040758,-0.006647689383109889,0.24809314232488952,0.0,0.2727263654202388,0.005370891711958814,0.7321883191588834
2023-01-25 00:00:00+00:00,-0.0030331313222971,1.3379228033200066,-0.008551019627979883,0.03234550905275546,0.0,0.1033839766468324,-0.0036403449088825424,1.4086496549180059,-0.010263834409790729,0.038814610863306544,0.0,0.12406077197619886,-0.024480776650994795,0.7142637804510875
2023-01-26 00:00:00+00:00,0.0002653449242806527,1.338277814344947,-0.008287943673354947,0.0,0.0,0.026789333675372933,0.000318392826247349,1.4090981588628275,-0.009948709514789322,0.0,0.0,0.03214720041044752,0.01969176207392298,0.7283288928737511
2023-01-27 00:00:00+00:00,0.0,1.338277814344947,-0.008287943673354947,0.0,0.0,0.0,0.0,1.4090981588628275,-0.009948709514789322,0.0,0.0,0.0,0.006290541554853091,0.7329104760399736
2023-01-28 00:00:00+00:00,0.0,1.338277814344947,-0.008287943673354947,0.0,0.0,0.0,0.0,1.4090981588628275,-0.009948709514789322,0.0,0.0,0.0,-0.01513065254076773,0.721821062283524
2023-01-29 00:00:00+00:00,0.0017580278736784027,1.3406305440452908,-0.006544486235669722,0.09322701442072766,0.0,0.03107711157624153,0.0021097381819712435,1.4120709870507258,-0.007859960505142816,0.11187241730487317,0.0,0.037292533891489836,0.04414117735011103,0.7536830938088266
2023-01-30 00:00:00+00:00,-0.005659685588045638,1.3330429966762638,-0.012167132089286214,0.0,0.0,0.10818267910264907,-0.006790544501429907,1.4024822561739798,-0.014597131594982993,0.0,0.0,0.12981921492317888,-0.05560900989506157,0.711771523187471
2023-01-31 00:00:00+00:00,0.0,1.3330429966762638,-0.012167132089286214,0.0,0.0,0.0,0.0,1.4024822561739798,-0.014597131594982993,0.0,0.0,0.0,0.023914967727297176,0.7287935161937085
2023-02-01 00:00:00+00:00,0.0,1.3330429966762638,-0.012167132089286214,0.0,0.0,0.0,0.0,1.4024822561739798,-0.014597131594982993,0.0,0.0,0.0,0.01377086946943229,0.7388296365753806
2023-02-02 00:00:00+00:00,0.0003156537761332956,1.3334637767319126,-0.011855318914341662,0.11545636907041666,0.05255381187885796,0.13565935985360134,0.0003557619774550158,1.402981206034782,-0.014246562721929368,0.14778914797965748,0.05563941268312043,0.1640175449184214,0.023571600069880683,0.7562450332885108
2023-02-03 00:00:00+00:00,-0.0024768867502109604,1.3301609379714392,-0.01430284138221416,0.0,0.0,0.12177364237159054,-0.002929366664639832,1.3988713596587075,-0.017134195980645806,0.0,0.0,0.1464319266776356,-0.01869559990484948,0.7421065787161192
2023-02-04 00:00:00+00:00,-0.0002184660022553908,1.3298703430289642,-0.014518182699891913,0.0,0.07445344966714622,0.012408908277857704,-0.0002184660022553908,1.3985657538250933,-0.017348918743603448,0.0,0.07445344966714622,0.012408908277857704,0.0121983847628917,0.7511590802983715
2023-02-05 00:00:00+00:00,-0.0010359863633285782,1.3284926154885912,-0.015539128423923021,0.0,0.0,0.05195602422414644,-0.0010359863633285782,1.3971168587759122,-0.0183669318636952,0.0,0.0,0.05195602422414644,-0.028824323730894386,0.7295074277944503
2023-02-06 00:00:00+00:00,0.0,1.3284926154885912,-0.015539128423923021,0.0,0.0,0.0,0.0,1.3971168587759122,-0.0183669318636952,0.0,0.0,0.0,0.012062409656018902,0.7383070452356156
2023-02-07 00:00:00+00:00,0.0,1.3284926154885912,-0.015539128423923021,0.0,0.0,0.0,0.0,1.3971168587759122,-0.0183669318636952,0.0,0.0,0.0,0.004807744988415408,0.7418566372322589
2023-02-08 00:00:00+00:00,-0.0023229698603710602,1.3254065671830857,-0.01782600135730883,0.0,0.1288969994196508,0.09639146448004439,-0.0025426309774413403,1.393564506171683,-0.02086286251121927,0.0,0.13513136350198093,0.10161813285673155,-0.008289904588681729,0.7357067164911232
2023-02-09 00:00:00+00:00,-6.444849970987931e-05,1.325321146718325,-0.017889300997975477,0.0,0.0,0.0,-6.756568175103617e-05,1.3934703490357594,-0.020929018579441516,0.0,0.0,0.0,-0.04031293192494845,0.7060482217124892
2023-02-10 00:00:00+00:00,0.0,1.325321146718325,-0.017889300997975477,0.0,0.0,0.0,0.0,1.3934703490357594,-0.020929018579441516,0.0,0.0,0.0,-0.019394452007698404,0.6923548033613655
2023-02-11 00:00:00+00:00,0.0,1.325321146718325,-0.017889300997975477,0.0,0.0,0.0,0.0,1.3934703490357594,-0.020929018579441516,0.0,0.0,0.0,-0.007702961081146986,0.6870216212567277
2023-02-12 00:00:00+00:00,0.0,1.325321146718325,-0.017889300997975477,0.0,0.0,0.0,0.0,1.3934703490357594,-0.020929018579441516,0.0,0.0,0.0,0.01496800558655842,0.6973049647217848
2023-02-13 00:00:00+00:00,0.0,1.325321146718325,-0.017889300997975477,0.0,0.0,0.0,0.0,1.3934703490357594,-0.020929018579441516,0.0,0.0,0.0,-0.025967541827374152,0.6791976688839362
2023-02-14 00:00:00+00:00,0.0,1.325321146718325,-0.017889300997975477,0.0,0.0,0.0,0.0,1.3934703490357594,-0.020929018579441516,0.0,0.0,0.0,0.03800878571840127,0.7050131475409833
2023-02-15 00:00:00+00:00,0.00418914858213304,1.330873113920971,-0.013775093355753443,0.19952805395922715,0.0,0.03325467565987119,0.005026978298559692,1.4004752942400485,-0.01600725000309089,0.2394336647510726,0.0,0.03990561079184544,0.045815357408935276,0.7373135768735719
2023-02-16 00:00:00+00:00,0.016099069854527137,1.3522989331494968,0.0,0.2849853831622773,0.16220287031587546,0.34568499006913145,0.019324709571572507,1.4275390725633998,0.0,0.3419824597947326,0.19464344437905048,0.4148219880829577,0.05976443259206521,0.781378704437847
2023-02-17 00:00:00+00:00,-0.007992888612627591,1.3414901584058578,-0.00799288861262748,0.12541092140557564,0.19751940492881062,0.3884759894968379,-0.009663193295663008,1.4137444865681081,-0.009663193295663008,0.15049310568669075,0.2370232859145727,0.4661711873962055,-0.005883852875370521,0.7767811871009871
2023-02-18 00:00:00+00:00,-0.0017786539487500974,1.3391041116384,-0.009757325978484777,0.27392249040294103,0.13914100288896153,0.3821826394587437,-0.0021359953978221657,1.4107247348511023,-0.011778548157077351,0.3287069884835292,0.16696920346675384,0.4586191673504924,-0.005679959960747327,0.7723691010599917
2023-02-19 00:00:00+00:00,-0.0021303427085026527,1.3362513609582451,-0.011866882238734666,0.2740562808669506,0.13981309098242028,0.4145391028984322,-0.0025666678959370692,1.4071038729641556,-0.014314984431598954,0.3288675370403406,0.16777570917890436,0.49744692347811864,-0.004836429192619285,0.768633592592148
2023-02-20 00:00:00+00:00,0.0044133791594511695,1.3421487448664866,-0.007505876130043609,0.23785427617306912,0.1407790035601674,0.36774592987054255,0.005294960405532345,1.414554432257972,-0.009095821301837725,0.28542513140768294,0.16893480427220084,0.44129511584465103,0.015781251839852795,0.7807635928894155
2023-02-21 00:00:00+00:00,-0.0066730178876135415,1.3331925622841545,-0.014128807171979063,0.0,0.09492113017452775,0.32757659445179094,-0.00800767344770914,1.4032271422904405,-0.017030658382823027,0.0,0.11390535620943328,0.39309191334214905,-0.016717757096904706,0.7677109767933837
2023-02-22 00:00:00+00:00,-0.0016279380507874253,1.3310222073829854,-0.015733744399959004,0.0,0.0,0.036493128029890395,-0.001953315762018293,1.4004861965957127,-0.018950707891384644,0.0,0.0,0.04379175363586848,-0.03382185686002659,0.7417455660264067
2023-02-23 00:00:00+00:00,0.0,1.3310222073829854,-0.015733744399959004,0.0,0.0,0.0,0.0,1.4004861965957127,-0.018950707891384644,0.0,0.0,0.0,0.016675834254306965,0.7541147921443302
2023-02-24 00:00:00+00:00,0.0,1.3310222073829854,-0.015733744399959004,0.0,0.0,0.0,0.0,1.4004861965957127,-0.018950707891384644,0.0,0.0,0.0,-0.029493125665791875,0.731873589813185
2023-02-25 00:00:00+00:00,0.0,1.3310222073829854,-0.015733744399959004,0.0,0.0,0.0,0.0,1.4004861965957127,-0.018950707891384644,0.0,0.0,0.0,-0.012444534217355918,0.7227657638819757
2023-02-26 00:00:00+00:00,0.0,1.3310222073829854,-0.015733744399959004,0.0,0.0,0.0,0.0,1.4004861965957127,-0.018950707891384644,0.0,0.0,0.0,0.027371286650235138,0.7425487927861654
2023-02-27 00:00:00+00:00,-0.0010512289747052206,1.3296229982726082,-0.016768433606670463,0.0,0.06788682087490143,0.02992631141576331,-0.000916497460812904,1.3992026545526293,-0.019849837076534427,0.0,0.05803078470527042,0.019673506842024912,-0.010871092820521677,0.7344764759360206
2023-02-28 00:00:00+00:00,0.00048679193022382883,1.3302702480184074,-0.0162898044146087,0.0,0.06830984798785973,0.06819089125211024,0.0004164664910442095,1.3997853755724305,-0.019441637377485277,0.0,0.058504554099452453,0.058376747376979655,0.003911758341324623,0.73734957041727
2023-03-01 00:00:00+00:00,-0.000827652405051782,1.329169246648266,-0.017103974523859033,0.0,0.034363406959875886,0.035515345509341316,-0.0013386851291081747,1.3979115037062086,-0.02075429627575076,0.0,0.04123608835185106,0.03085068655684073,0.0026120896309236308,0.739275593584523
2023-03-02 00:00:00+00:00,-1.718170347997372e-05,1.3291464092563954,-0.01712086235192045,0.0,0.0,0.0,-2.0618044175968464e-05,1.3978826815050711,-0.02077448640692925,0.0,0.0,0.0,0.008435479911545807,0.7455117380033014
2023-03-03 00:00:00+00:00,0.0,1.3291464092563954,-0.01712086235192045,0.0,0.0,0.0,0.0,1.3978826815050711,-0.02077448640692925,0.0,0.0,0.0,-0.049207114777529926,0.7088272563433772
2023-03-04 00:00:00+00:00,0.0010040242561544233,1.3304809044912693,-0.016134027856853694,0.0,-0.1976708076129785,0.098776139579231,0.0012048328293550181,1.3995668964513353,-0.019594683360810272,0.0,-0.23720496913557418,0.1185313674950772,-0.004383459448502158,0.705720140809203
2023-03-05 00:00:00+00:00,-0.0006789337818812191,1.3295775960590623,-0.016802007702184985,0.0,-0.20096038945911374,0.20034493273503104,-0.00081477009250841,1.398426571201642,-0.02039348829134413,0.0,-0.24115246735093643,0.24041391928203718,0.005010519498479082,0.7092561653351969
2023-03-06 00:00:00+00:00,0.00014442485915910908,1.3297696201161142,-0.01666000947062196,0.0,-0.23624778152168457,0.20715210673555648,0.00017239557329662425,1.3986676537520975,-0.02022460846515295,0.0,-0.28349733782602143,0.24858252808266776,0.00032137620460392924,0.7094841033897042
